@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
62,'2023/11/29 08:57:09:273',1,360.805481,202.581833,355.215302,160.906845,291.534485,171.999863,308.833527,163.661469,328.872131,167.194611,310.324463,172.812592,376.495728,164.46965,394.919067,158.377853,411.692871,164.341125,395.138885,167.612549,312.231476,277.19519,337.256897,251.338104,382.573822,247.973358,404.495911,270.28299,385.11438,320.322144,336.441711,323.375244,1
63,'2023/11/29 08:57:09:295',1,360.805481,202.581833,355.215302,160.906845,291.534485,171.999863,308.833527,163.661469,328.872131,167.194611,310.324463,172.812592,376.495728,164.46965,394.919067,158.377853,411.692871,164.341125,395.138885,167.612549,312.231476,277.19519,337.256897,251.338104,382.573822,247.973358,404.495911,270.28299,385.11438,320.322144,336.441711,323.375244,1
64,'2023/11/29 08:57:09:339',1,357.609955,200.869766,352.272949,159.639771,288.890625,171.324539,306.145966,162.894821,326.227142,166.281616,307.602997,172.063446,374.066406,163.220551,392.573944,156.984161,409.546722,162.877975,392.855652,166.301651,309.539856,276.295166,334.395386,250.018311,379.941315,246.547089,402.268311,269.139465,382.546631,318.84137,333.615662,322.026855,1
65,'2023/11/29 08:57:09:355',1,354.441467,200.688873,349.509125,159.338333,286.466705,170.928925,303.690369,162.556198,323.755981,165.96347,305.137695,171.723572,371.74115,162.788681,390.352966,156.499619,407.43158,162.33429,390.56665,165.834793,306.481842,275.822571,331.232605,249.790634,377.277588,246.414307,399.96875,268.860046,379.861511,318.57431,330.471863,321.687225,1
66,'2023/11/29 08:57:09:378',1,354.441467,200.688873,349.509125,159.338333,286.466705,170.928925,303.690369,162.556198,323.755981,165.96347,305.137695,171.723572,371.74115,162.788681,390.352966,156.499619,407.43158,162.33429,390.56665,165.834793,306.481842,275.822571,331.232605,249.790634,377.277588,246.414307,399.96875,268.860046,379.861511,318.57431,330.471863,321.687225,1
67,'2023/11/29 08:57:09:389',1,348.72821,197.164001,344.031982,156.606232,282.067139,169.863144,299.089417,161.314987,318.9617,164.100388,300.491821,170.351837,366.789001,159.991287,385.213959,153.652573,402.409027,159.192566,385.544678,162.853592,302.16272,274.477661,326.363647,247.49202,372.065918,243.66394,395.067413,266.488098,374.732361,315.380066,325.732056,318.945679,1
68,'2023/11/29 08:57:09:411',1,348.72821,197.164001,344.031982,156.606232,282.067139,169.863144,299.089417,161.314987,318.9617,164.100388,300.491821,170.351837,366.789001,159.991287,385.213959,153.652573,402.409027,159.192566,385.544678,162.853592,302.16272,274.477661,326.363647,247.49202,372.065918,243.66394,395.067413,266.488098,374.732361,315.380066,325.732056,318.945679,1
69,'2023/11/29 08:57:09:422',1,345.132324,196.263153,340.513977,156.142593,279.027771,169.258118,295.945923,160.843536,315.666748,163.680252,297.350006,169.702972,363.376465,159.931183,381.743103,153.778168,398.923615,159.347778,382.025208,162.803894,299.001831,272.759827,322.98761,245.888702,369.093994,242.230194,392.242981,265.142944,371.73114,314.149353,322.51889,317.531128,1
70,'2023/11/29 08:57:09:444',1,345.132324,196.263153,340.513977,156.142593,279.027771,169.258118,295.945923,160.843536,315.666748,163.680252,297.350006,169.702972,363.376465,159.931183,381.743103,153.778168,398.923615,159.347778,382.025208,162.803894,299.001831,272.759827,322.98761,245.888702,369.093994,242.230194,392.242981,265.142944,371.73114,314.149353,322.51889,317.531128,1
71,'2023/11/29 08:57:09:455',1,341.773132,194.744644,337.371979,155.108688,276.041901,169.325851,292.948425,160.743179,312.719147,163.262634,294.362396,169.468246,360.755554,158.988876,379.199646,152.680389,396.669617,158.152969,379.536621,161.690277,295.870178,272.216431,319.767761,244.637085,366.434601,240.768036,390.073395,264.071106,369.136414,313.578705,319.384247,317.199982,1
72,'2023/11/29 08:57:09:477',1,341.773132,194.744644,337.371979,155.108688,276.041901,169.325851,292.948425,160.743179,312.719147,163.262634,294.362396,169.468246,360.755554,158.988876,379.199646,152.680389,396.669617,158.152969,379.536621,161.690277,295.870178,272.216431,319.767761,244.637085,366.434601,240.768036,390.073395,264.071106,369.136414,313.578705,319.384247,317.199982,1
73,'2023/11/29 08:57:09:489',1,338.568604,194.184875,334.506348,154.467056,273.609833,168.672867,290.462891,160.06134,310.239868,162.653046,291.874939,168.943054,358.364441,158.233337,376.890594,151.758179,394.498688,157.209457,377.188782,160.9151,293.212341,271.80426,316.802948,244.067886,363.817871,240.198013,387.754425,263.669739,366.588623,314.026398,316.449768,317.654877,1
74,'2023/11/29 08:57:09:511',1,338.568604,194.184875,334.506348,154.467056,273.609833,168.672867,290.462891,160.06134,310.239868,162.653046,291.874939,168.943054,358.364441,158.233337,376.890594,151.758179,394.498688,157.209457,377.188782,160.9151,293.212341,271.80426,316.802948,244.067886,363.817871,240.198013,387.754425,263.669739,366.588623,314.026398,316.449768,317.654877,1
75,'2023/11/29 08:57:09:523',1,335.67395,193.191818,331.675354,153.892578,270.989594,168.470291,287.828644,159.674057,307.652191,162.387833,289.190186,168.852936,355.984192,157.73613,374.609833,150.916382,392.407227,156.429504,374.999115,160.407608,291.289154,271.25766,314.519318,243.117096,361.540405,239.165573,385.699707,262.864441,364.438965,313.773773,314.240509,317.512604,1
76,'2023/11/29 08:57:09:560',1,335.67395,193.191818,331.675354,153.892578,270.989594,168.470291,287.828644,159.674057,307.652191,162.387833,289.190186,168.852936,355.984192,157.73613,374.609833,150.916382,392.407227,156.429504,374.999115,160.407608,291.289154,271.25766,314.519318,243.117096,361.540405,239.165573,385.699707,262.864441,364.438965,313.773773,314.240509,317.512604,1
77,'2023/11/29 08:57:09:572',1,333.241394,193.806091,329.272888,154.180283,268.909058,168.335068,285.666443,159.468628,305.529144,162.35051,287.117615,168.800812,353.850403,157.540665,372.563812,150.442856,390.443726,155.929642,372.875244,160.059662,289.512756,271.556976,312.536774,243.469101,359.63858,239.377808,384.023712,262.884338,362.666443,314.679657,312.31604,318.535675,1
78,'2023/11/29 08:57:09:595',1,333.241394,193.806091,329.272888,154.180283,268.909058,168.335068,285.666443,159.468628,305.529144,162.35051,287.117615,168.800812,353.850403,157.540665,372.563812,150.442856,390.443726,155.929642,372.875244,160.059662,289.512756,271.556976,312.536774,243.469101,359.63858,239.377808,384.023712,262.884338,362.666443,314.679657,312.31604,318.535675,1
79,'2023/11/29 08:57:09:605',1,331.120239,193.133224,327.240143,153.434265,267.179474,167.868347,283.881348,158.969757,303.665833,161.828339,285.304779,168.309555,351.913391,156.966187,370.577393,149.79895,388.487457,155.314606,370.918823,159.465073,287.648041,270.593597,310.558655,242.637939,357.837006,238.581726,382.333557,261.925262,360.770386,313.215118,310.443176,317.068298,1
80,'2023/11/29 08:57:09:628',1,331.120239,193.133224,327.240143,153.434265,267.179474,167.868347,283.881348,158.969757,303.665833,161.828339,285.304779,168.309555,351.913391,156.966187,370.577393,149.79895,388.487457,155.314606,370.918823,159.465073,287.648041,270.593597,310.558655,242.637939,357.837006,238.581726,382.333557,261.925262,360.770386,313.215118,310.443176,317.068298,1
81,'2023/11/29 08:57:09:639',1,328.62262,193.598358,324.825989,154.172424,265.0448,168.622055,281.68927,159.594925,301.533142,162.558487,283.166016,169.15004,349.961426,157.42038,368.730743,149.902405,386.847046,155.379364,369.074707,159.812454,286.045013,271.244995,308.61908,242.883148,356.071594,238.639603,380.836304,262.142273,359.184265,314.723206,308.580231,318.767212,1
82,'2023/11/29 08:57:09:661',1,328.62262,193.598358,324.825989,154.172424,265.0448,168.622055,281.68927,159.594925,301.533142,162.558487,283.166016,169.15004,349.961426,157.42038,368.730743,149.902405,386.847046,155.379364,369.074707,159.812454,286.045013,271.244995,308.61908,242.883148,356.071594,238.639603,380.836304,262.142273,359.184265,314.723206,308.580231,318.767212,1
83,'2023/11/29 08:57:09:672',1,327.871613,192.965271,323.910583,153.23378,263.951202,167.802002,280.606934,158.851974,300.468811,161.644852,282.105682,168.258621,349.039612,156.541016,367.798126,149.171906,385.889557,154.570648,368.15802,158.949341,285.243103,270.432312,307.887238,242.407501,355.40451,238.1651,380.199707,261.286194,358.469238,313.228699,307.936157,317.284058,1
84,'2023/11/29 08:57:09:696',1,327.871613,192.965271,323.910583,153.23378,263.951202,167.802002,280.606934,158.851974,300.468811,161.644852,282.105682,168.258621,349.039612,156.541016,367.798126,149.171906,385.889557,154.570648,368.15802,158.949341,285.243103,270.432312,307.887238,242.407501,355.40451,238.1651,380.199707,261.286194,358.469238,313.228699,307.936157,317.284058,1
85,'2023/11/29 08:57:09:706',1,326.057068,193.407501,322.33374,153.771469,262.705688,167.952621,279.295044,158.924515,299.110962,161.99736,280.80188,168.512573,347.438171,156.927155,366.174744,149.346252,384.259125,154.862991,366.48407,159.278259,283.524719,270.66925,306.078888,242.603333,353.477478,238.388458,378.258972,261.66156,356.531372,313.787598,306.082153,317.787415,1
86,'2023/11/29 08:57:09:727',1,326.057068,193.407501,322.33374,153.771469,262.705688,167.952621,279.295044,158.924515,299.110962,161.99736,280.80188,168.512573,347.438171,156.927155,366.174744,149.346252,384.259125,154.862991,366.48407,159.278259,283.524719,270.66925,306.078888,242.603333,353.477478,238.388458,378.258972,261.66156,356.531372,313.787598,306.082153,317.787415,1
87,'2023/11/29 08:57:09:739',1,326.093781,192.478989,321.979919,152.807663,262.118652,167.318192,278.721039,158.364822,298.489563,161.165253,280.214294,167.837173,346.985962,156.182755,365.639496,148.913986,383.648315,154.353149,366.029175,158.703827,284.089294,270.692261,306.631836,242.539139,353.329498,238.216537,377.989532,261.409363,356.450562,311.902039,306.730835,316.003174,1
88,'2023/11/29 08:57:09:793',1,326.093781,192.478989,321.979919,152.807663,262.118652,167.318192,278.721039,158.364822,298.489563,161.165253,280.214294,167.837173,346.985962,156.182755,365.639496,148.913986,383.648315,154.353149,366.029175,158.703827,284.089294,270.692261,306.631836,242.539139,353.329498,238.216537,377.989532,261.409363,356.450562,311.902039,306.730835,316.003174,1
89,'2023/11/29 08:57:09:805',1,324.961304,192.387085,320.933289,152.763214,261.371399,167.325104,277.9245,158.384567,297.661682,161.09343,279.488098,167.744247,346.078003,155.933502,364.714447,148.610046,382.764404,153.929062,365.049744,158.295883,282.967102,270.427246,305.442139,242.136215,352.5896,237.680313,377.382202,260.866333,355.778015,312.553833,305.581421,316.784363,1
90,'2023/11/29 08:57:09:831',1,340.72345,313.581329,333.016754,288.977295,289.3797,286.992645,300.165466,284.562073,314.669983,286.659637,304.025208,289.065338,349.975739,285.834045,363.601563,282.186615,375.844238,283.327332,362.384125,286.936279,316.711426,331.034882,332.713013,328.293121,361.074921,326.432404,379.257874,326.556641,363.309601,334.223358,335.50827,336.021912,1
91,'2023/11/29 08:57:09:831',1,324.961304,192.387085,320.933289,152.763214,261.371399,167.325104,277.9245,158.384567,297.661682,161.09343,279.488098,167.744247,346.078003,155.933502,364.714447,148.610046,382.764404,153.929062,365.049744,158.295883,282.967102,270.427246,305.442139,242.136215,352.5896,237.680313,377.382202,260.866333,355.778015,312.553833,305.581421,316.784363,1
92,'2023/11/29 08:57:09:831',1,340.72345,313.581329,333.016754,288.977295,289.3797,286.992645,300.165466,284.562073,314.669983,286.659637,304.025208,289.065338,349.975739,285.834045,363.601563,282.186615,375.844238,283.327332,362.384125,286.936279,316.711426,331.034882,332.713013,328.293121,361.074921,326.432404,379.257874,326.556641,363.309601,334.223358,335.50827,336.021912,1
93,'2023/11/29 08:57:09:856',1,324.966797,190.538879,320.762787,150.991928,260.792999,166.221924,277.408905,157.27597,297.224976,159.709442,278.902191,166.572723,346.081482,154.519043,364.770538,147.416016,382.898407,152.702072,365.223511,157.050278,283.274902,269.785187,305.781433,241.262711,352.62561,236.759644,377.518616,260.056946,355.857422,310.516144,305.962036,314.81192,1
94,'2023/11/29 08:57:09:872',1,324.962433,189.678375,320.567078,150.900635,260.854645,166.414993,277.434509,157.53334,297.107971,159.720978,278.974792,166.569778,345.665833,154.424408,364.16745,147.468811,382.241821,152.61203,364.624939,156.86412,283.196167,269.26709,305.633392,240.226273,352.57077,235.598679,377.250214,259.290161,355.891663,310.844055,305.822968,315.251465,1
95,'2023/11/29 08:57:09:895',1,324.962433,189.678375,320.567078,150.900635,260.854645,166.414993,277.434509,157.53334,297.107971,159.720978,278.974792,166.569778,345.665833,154.424408,364.16745,147.468811,382.241821,152.61203,364.624939,156.86412,283.196167,269.26709,305.633392,240.226273,352.57077,235.598679,377.250214,259.290161,355.891663,310.844055,305.822968,315.251465,1
96,'2023/11/29 08:57:09:905',1,325.258545,189.188187,320.848999,150.137131,260.911835,165.874878,277.549133,156.988083,297.33374,159.060715,279.063324,166.020081,346.108032,153.630875,364.713928,146.673309,382.902191,151.72612,365.214905,156.08342,283.441345,268.900208,305.921051,239.873749,353.071594,235.188339,377.931641,258.771759,356.44339,310.629578,306.114716,315.105347,1
97,'2023/11/29 08:57:09:928',1,325.258545,189.188187,320.848999,150.137131,260.911835,165.874878,277.549133,156.988083,297.33374,159.060715,279.063324,166.020081,346.108032,153.630875,364.713928,146.673309,382.902191,151.72612,365.214905,156.08342,283.441345,268.900208,305.921051,239.873749,353.071594,235.188339,377.931641,258.771759,356.44339,310.629578,306.114716,315.105347,1
98,'2023/11/29 08:57:09:938',1,325.223572,187.680878,320.891174,149.22081,261.14325,165.548279,277.74646,156.642212,297.418762,158.587646,279.244202,165.569427,346.131714,153.116043,364.60791,146.232849,382.798767,151.300079,365.134369,155.555115,283.198669,267.915436,305.668579,238.52034,353.18866,233.822327,378.054108,257.769043,356.469238,309.410431,305.912476,313.89798,1
99,'2023/11/29 08:57:09:961',1,325.223572,187.680878,320.891174,149.22081,261.14325,165.548279,277.74646,156.642212,297.418762,158.587646,279.244202,165.569427,346.131714,153.116043,364.60791,146.232849,382.798767,151.300079,365.134369,155.555115,283.198669,267.915436,305.668579,238.52034,353.18866,233.822327,378.054108,257.769043,356.469238,309.410431,305.912476,313.89798,1
100,'2023/11/29 08:57:09:972',1,325.301056,186.479294,320.981873,148.167221,261.217682,164.702591,277.817749,155.82489,297.47821,157.674255,279.309784,164.692215,346.259369,152.214188,364.709473,145.41478,382.91626,150.456055,365.258453,154.678604,283.233612,266.820801,305.698181,237.354416,353.319489,232.670074,378.210815,256.679565,356.565216,308.222046,305.963928,312.702759,1
101,'2023/11/29 08:57:10:009',1,325.301056,186.479294,320.981873,148.167221,261.217682,164.702591,277.817749,155.82489,297.47821,157.674255,279.309784,164.692215,346.259369,152.214188,364.709473,145.41478,382.91626,150.456055,365.258453,154.678604,283.233612,266.820801,305.698181,237.354416,353.319489,232.670074,378.210815,256.679565,356.565216,308.222046,305.963928,312.702759,1
102,'2023/11/29 08:57:10:022',1,325.346924,185.421158,320.898132,147.132294,261.262299,163.988281,277.809479,155.127655,297.421997,156.787247,279.350586,163.849655,346.131866,151.158417,364.492493,144.387421,382.685242,149.291702,365.061401,153.52713,283.242645,265.772156,305.718567,236.302628,353.584686,231.479797,378.524353,255.305145,356.798584,306.647217,306.097687,311.259766,1
103,'2023/11/29 08:57:10:044',1,325.346924,185.421158,320.898132,147.132294,261.262299,163.988281,277.809479,155.127655,297.421997,156.787247,279.350586,163.849655,346.131866,151.158417,364.492493,144.387421,382.685242,149.291702,365.061401,153.52713,283.242645,265.772156,305.718567,236.302628,353.584686,231.479797,378.524353,255.305145,356.798584,306.647217,306.097687,311.259766,1
104,'2023/11/29 08:57:10:056',1,326.381958,184.15509,321.561188,144.809982,262.286591,161.96286,278.622223,152.854675,298.207153,154.327988,280.231201,161.608978,346.357697,148.277832,364.524872,141.319794,382.548584,146.174164,365.199951,150.540543,284.933167,265.514954,307.325012,236.102188,353.922913,230.933533,378.643494,254.257721,357.333252,304.917175,307.635223,309.864746,1
105,'2023/11/29 08:57:10:078',1,326.381958,184.15509,321.561188,144.809982,262.286591,161.96286,278.622223,152.854675,298.207153,154.327988,280.231201,161.608978,346.357697,148.277832,364.524872,141.319794,382.548584,146.174164,365.199951,150.540543,284.933167,265.514954,307.325012,236.102188,353.922913,230.933533,378.643494,254.257721,357.333252,304.917175,307.635223,309.864746,1
106,'2023/11/29 08:57:10:089',1,326.018829,182.501312,320.968384,144.142944,261.478668,161.974014,277.944366,152.915131,297.440857,154.203705,279.546173,161.478607,345.671265,148.171692,363.739594,141.401611,381.779816,146.180099,364.437561,150.417664,283.857178,264.575989,306.414429,234.417191,353.947937,229.18129,378.611542,253.187057,357.270813,304.896637,306.847717,309.908112,1
107,'2023/11/29 08:57:10:111',1,326.018829,182.501312,320.968384,144.142944,261.478668,161.974014,277.944366,152.915131,297.440857,154.203705,279.546173,161.478607,345.671265,148.171692,363.739594,141.401611,381.779816,146.180099,364.437561,150.417664,283.857178,264.575989,306.414429,234.417191,353.947937,229.18129,378.611542,253.187057,357.270813,304.896637,306.847717,309.908112,1
108,'2023/11/29 08:57:10:141',1,325.991333,181.33371,321.003113,142.36911,261.217773,160.604538,277.65918,151.421188,297.382965,152.377869,279.35614,159.915634,346.006439,145.902084,364.200134,139.037094,382.414917,143.684982,364.919922,148.085236,284.061401,264.708801,306.59549,234.222122,353.794678,228.761826,378.635986,252.777374,357.280396,305.019165,306.915741,310.268616,1
109,'2023/11/29 08:57:10:155',1,325.686096,180.598785,320.486572,141.426514,260.567139,159.601578,277.080231,150.336395,296.78775,151.529922,278.733307,159.045685,345.288788,145.04982,363.490906,137.9608,381.620209,142.682877,364.243713,147.214737,283.322388,263.85614,305.996094,233.380814,353.446289,227.942795,378.147491,251.934097,356.866272,304.476379,306.359558,309.71759,1
110,'2023/11/29 08:57:10:177',1,325.686096,180.598785,320.486572,141.426514,260.567139,159.601578,277.080231,150.336395,296.78775,151.529922,278.733307,159.045685,345.288788,145.04982,363.490906,137.9608,381.620209,142.682877,364.243713,147.214737,283.322388,263.85614,305.996094,233.380814,353.446289,227.942795,378.147491,251.934097,356.866272,304.476379,306.359558,309.71759,1
111,'2023/11/29 08:57:10:189',1,325.189758,178.854111,319.917267,139.886627,260.204529,158.912567,276.661743,149.580276,296.287598,150.477127,278.322693,158.143661,344.690979,143.737091,362.739868,136.68222,380.923309,141.297318,363.568451,145.841187,282.915924,262.876831,305.540833,232.015472,353.115479,226.358017,377.861511,250.466064,356.52356,302.746338,306.02356,308.203308,1
112,'2023/11/29 08:57:10:227',1,325.189758,178.854111,319.917267,139.886627,260.204529,158.912567,276.661743,149.580276,296.287598,150.477127,278.322693,158.143661,344.690979,143.737091,362.739868,136.68222,380.923309,141.297318,363.568451,145.841187,282.915924,262.876831,305.540833,232.015472,353.115479,226.358017,377.861511,250.466064,356.52356,302.746338,306.02356,308.203308,1
113,'2023/11/29 08:57:10:240',1,325.334564,177.273956,319.801208,139.058624,259.528351,158.226044,276.14563,148.932083,295.780212,149.771637,277.795135,157.414032,344.488312,143.318558,362.551758,136.590073,380.709045,141.311829,363.371521,145.611038,282.817047,262.747528,305.58078,231.15683,352.956726,225.588409,377.465515,250.554565,356.436462,303.180786,305.99115,308.534485,1
114,'2023/11/29 08:57:10:261',1,325.334564,177.273956,319.801208,139.058624,259.528351,158.226044,276.14563,148.932083,295.780212,149.771637,277.795135,157.414032,344.488312,143.318558,362.551758,136.590073,380.709045,141.311829,363.371521,145.611038,282.817047,262.747528,305.58078,231.15683,352.956726,225.588409,377.465515,250.554565,356.436462,303.180786,305.99115,308.534485,1
115,'2023/11/29 08:57:10:272',1,325.596863,176.61441,319.815155,137.742737,259.513367,157.324203,276.059723,147.996689,295.801331,148.442963,277.807007,156.279129,344.644836,141.6492,362.696869,134.976288,380.951508,139.455399,363.588257,143.809357,283.63031,263.005951,306.397217,231.383347,353.556641,225.400955,378.337769,249.903595,357.224976,302.035889,306.933746,307.773285,1
116,'2023/11/29 08:57:10:295',1,325.596863,176.61441,319.815155,137.742737,259.513367,157.324203,276.059723,147.996689,295.801331,148.442963,277.807007,156.279129,344.644836,141.6492,362.696869,134.976288,380.951508,139.455399,363.588257,143.809357,283.63031,263.005951,306.397217,231.383347,353.556641,225.400955,378.337769,249.903595,357.224976,302.035889,306.933746,307.773285,1
117,'2023/11/29 08:57:10:305',1,326.023376,176.377686,319.939117,137.692566,259.455017,157.160004,276.056244,147.811844,295.730591,148.420975,277.82373,156.144684,344.455139,141.760193,362.43222,135.055969,380.5578,139.616882,363.288635,143.906174,283.582794,262.468018,306.493591,230.841492,353.838196,224.909058,378.369049,249.475388,357.435486,301.648621,307.078094,307.345093,1
118,'2023/11/29 08:57:10:328',1,326.023376,176.377686,319.939117,137.692566,259.455017,157.160004,276.056244,147.811844,295.730591,148.420975,277.82373,156.144684,344.455139,141.760193,362.43222,135.055969,380.5578,139.616882,363.288635,143.906174,283.582794,262.468018,306.493591,230.841492,353.838196,224.909058,378.369049,249.475388,357.435486,301.648621,307.078094,307.345093,1
119,'2023/11/29 08:57:10:339',1,326.611023,175.106888,320.351593,136.451691,259.351227,156.689667,276.033112,147.323318,295.872498,147.471771,277.836517,155.431549,345.012024,140.508987,363.010132,133.941818,381.327576,138.303421,363.983154,142.615036,283.971985,262.570862,307.063721,230.482483,354.616119,224.225815,379.322113,248.883636,358.311035,301.247925,307.673004,307.247009,1
